Brand,Ratings,Speaker,Size,HD,HDMI,USB,Cost,buy_from,img_url
iffalcon,4.3,16,32,HD,2,1,12999,https://www.flipkart.com/iffalcon-tcl-79-97-cm-32-inch-hd-ready-led-smart-android-tv-google-assistant-hdr-10-dolby-audio/p/itmf7hcfgwf2wzx8?pid=TVSF7HCFDCSAHZSE&lid=LSTTVSF7HCFDCSAHZSEIWJJBZ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a02d2d5e-9060-40c1-a28c-16bb08738b8e.TVSF7HCFDCSAHZSE.SEARCH&ppt=None&ppn=None&ssid=cj4oi16twg0000001622280448244&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k7xnukw0/television/9/z/p/iffalcon-1080p-wide-angle-12mp-waterproof-under-water-portable-original-imafq2fncukhwrc4.jpeg?q=70
thomson,4.2,20,24,HD,2,2,8999,https://www.flipkart.com/thomson-r9-60-cm-24-inch-hd-ready-led-tv/p/itmf66gtcfpfu4jy?pid=TVSF66GTGDHUNH8T&lid=LSTTVSF66GTGDHUNH8TEHGOJV&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_1_19&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a02d2d5e-9060-40c1-a28c-16bb08738b8e.TVSF66GTGDHUNH8T.SEARCH&ppt=None&ppn=None&ssid=cj4oi16twg0000001622280448244&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kikluvk0/television/h/8/t/thomson-24tm2490-original-imafybphgnhfwuvp.jpeg?q=70
mi,4.4,20,32,HD,3,2,14499,https://www.flipkart.com/mi-4a-pro-80-cm-32-inch-hd-ready-led-smart-android-tv-google/p/itm505418189698c?pid=TVSFDWH5K9N2FDTK&lid=LSTTVSFDWH5K9N2FDTK9M2YF1&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_1_20&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a02d2d5e-9060-40c1-a28c-16bb08738b8e.TVSFDWH5K9N2FDTK.SEARCH&ppt=None&ppn=None&ssid=cj4oi16twg0000001622280448244&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kc54ivk0/television/r/q/g/mi-l43m4-4ain-original-imaftc5fy6bfmhyb.jpeg?q=70
vu,4.5,30,55,Ultra HD 4K,3,2,39999,https://www.flipkart.com/vu-premium-139-cm-55-inch-ultra-hd-4k-led-smart-android-tv/p/itm15edd0f5f73f4?pid=TVSFPENZUMTBQAHG&lid=LSTTVSFPENZUMTBQAHGKKIHQX&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&spotlightTagId=TrendingId_ckf%2Fczl&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a02d2d5e-9060-40c1-a28c-16bb08738b8e.TVSFPENZUMTBQAHG.SEARCH&ppt=None&ppn=None&ssid=cj4oi16twg0000001622280448244&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k7dnonk0/television/x/z/a/vu-50pm-50pm-original-imafpmrtnctj6qgz.jpeg?q=70
iffalcon,4.3,24,43,Ultra HD 4K,2,1,24999,https://www.flipkart.com/iffalcon-tcl-108-cm-43-inch-ultra-hd-4k-led-smart-android-tv/p/itm3f760494090b0?pid=TVSFUYG8ZGXEG27H&lid=LSTTVSFUYG8ZGXEG27HLSFFE9&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a02d2d5e-9060-40c1-a28c-16bb08738b8e.TVSFUYG8ZGXEG27H.SEARCH&ppt=None&ppn=None&ssid=cj4oi16twg0000001622280448244&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kgmla4w0/television/q/k/g/iffalcon-55k61-55k61-original-imafwtehtv9gn4qk.jpeg?q=70
vu,4.5,30,50,Ultra HD 4K,3,2,36999,https://www.flipkart.com/vu-premium-126-cm-50-inch-ultra-hd-4k-led-smart-android-tv/p/itm4f13ca85bb598?pid=TVSFPENZ3SZHXXZA&lid=LSTTVSFPENZ3SZHXXZAX81MEA&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_1_23&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a02d2d5e-9060-40c1-a28c-16bb08738b8e.TVSFPENZ3SZHXXZA.SEARCH&ppt=None&ppn=None&ssid=cj4oi16twg0000001622280448244&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k7dnonk0/television/x/z/a/vu-50pm-50pm-original-imafpmrtnctj6qgz.jpeg?q=70
iffalcon,4.4,30,43,Ultra HD 4K,2,1,26999,https://www.flipkart.com/iffalcon-tcl-107-9-cm-43-inch-ultra-hd-4k-led-smart-android-tv-handsfree-voice-search/p/itm9481af0e5b592?pid=TVSFT34KTMT9JFSG&lid=LSTTVSFT34KTMT9JFSGYOOKL2&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a02d2d5e-9060-40c1-a28c-16bb08738b8e.TVSFT34KTMT9JFSG.SEARCH&ppt=None&ppn=None&ssid=cj4oi16twg0000001622280448244&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kn97te80/television/p/r/s/55k71-55k71-iffalcon-original-imagfyzkdreg6swh.jpeg?q=70
sony,4.5,20,43,Ultra HD 4K,3,3,39999,https://www.flipkart.com/sony-bravia-x7002g-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfgy7xgwyrrad3?pid=TVSFGY7XZKZHEBHT&lid=LSTTVSFGY7XZKZHEBHT8U5MSC&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_25&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFGY7XZKZHEBHT.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kbqu4cw0/television/b/h/t/sony-kd-43x7002g-kd-43x7002g-original-imaftyujugrkzct2.jpeg?q=70
mi,4.4,30,55,Ultra HD 4K,3,2,56999,https://www.flipkart.com/mi-q1-138-8-cm-55-inch-qled-ultra-hd-4k-smart-android-tv/p/itm3d2e089a2a3b9?pid=TVSFY7DXZYRHJUYJ&lid=LSTTVSFY7DXZYRHJUYJ11UL9F&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_26&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFY7DXZYRHJUYJ.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kkoc70w0/television/o/x/j/l55m6-eqg-mi-original-imafzyrjdtba6bqf.jpeg?q=70
samsung,4.2,20,43,Ultra HD 4K,3,1,36999,https://www.flipkart.com/samsung-crystal-4k-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itm7dcfb3cc69fbb?pid=TVSG2CG7F2Y9YUJ3&lid=LSTTVSG2CG7F2Y9YUJ39FS3ZI&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_27&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSG2CG7F2Y9YUJ3.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/ko1smfk0/television/1/r/d/ua43aue60aklxl-ua43aue60aklxl-samsung-original-imag2hg7b55y8xhs.jpeg?q=70
thomson,4.4,30,42,Full HD,3,2,20499,https://www.flipkart.com/thomson-9a-series-106-cm-42-inch-full-hd-led-smart-android-tv/p/itm433ed839beaf6?pid=TVSFZAH3GHFXYQYX&lid=LSTTVSFZAH3GHFXYQYXCTIJZG&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFZAH3GHFXYQYX.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kjym9ow0/television/q/o/q/42path2121-42path2121-thomson-original-imafzff3gychx9ub.jpeg?q=70
mi,4.4,20,32,HD,3,2,15499,https://www.flipkart.com/mi-4a-horizon-80-cm-32-inch-hd-ready-led-smart-android-tv/p/itmfe13941db2a88?pid=TVSFUYMMWXRCBFHE&lid=LSTTVSFUYMMWXRCBFHEWZEY1X&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_30&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFUYMMWXRCBFHE.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kf5pzm80/television/f/h/e/mi-l32m6-ei-original-imafvzefsh27shv6.jpeg?q=70
mi,4.4,20,43,Ultra HD 4K,3,2,27999,https://www.flipkart.com/mi-4x-108-cm-43-inch-ultra-hd-4k-led-smart-android-tv/p/itmf1ba57788b5c9?pid=TVSFJRFFEWHS7RQG&lid=LSTTVSFJRFFEWHS7RQGIB1XXD&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_31&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFJRFFEWHS7RQG.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kc54ivk0/television/r/q/g/mi-l43m4-4ain-original-imaftc5fy6bfmhyb.jpeg?q=70
samsung,4.4,20,43,Full HD,2,1,31999,https://www.flipkart.com/samsung-108-cm-43-inch-full-hd-led-smart-tv/p/itm49a956cb0def4?pid=TVSFQPHJ24GSAVHK&lid=LSTTVSFQPHJ24GSAVHKAGLYIG&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_32&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFQPHJ24GSAVHK.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kfoapow0/television/v/h/k/samsung-ua43te50fakxxl-original-imafw2r7knjww635.jpeg?q=70
thomson,4.2,20,32,HD,2,2,11999,https://www.flipkart.com/thomson-r9-80-cm-32-inch-hd-ready-led-tv/p/itmf66gtyxgpskyc?pid=TVSF66GTBYHHZHAM&lid=LSTTVSF66GTBYHHZHAM7T7GGZ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_34&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSF66GTBYHHZHAM.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k0tw13k0/television/h/a/m/thomson-32tm3290-original-imafkjazamdewz2x.jpeg?q=70
lg,4.4,20,43,Ultra HD 4K,3,2,35999,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itm192970a6253b5?pid=TVSFZZ2KPCWNB6VH&lid=LSTTVSFZZ2KPCWNB6VHQF10HA&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_35&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFZZ2KPCWNB6VH.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kljrvrk0/television/w/t/q/43um7290ptf-lg-original-imagynjqa3cqhe3k.jpeg?q=70
iffalcon,4.3,24,50,Ultra HD 4K,3,1,27999,https://www.flipkart.com/iffalcon-tcl-126-cm-50-inch-ultra-hd-4k-led-smart-android-tv/p/itm9ec5e9d45e7b5?pid=TVSFUYG8GZYABBAG&lid=LSTTVSFUYG8GZYABBAGL71JB7&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_36&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFUYG8GZYABBAG.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kgmla4w0/television/q/k/g/iffalcon-55k61-55k61-original-imafwtehtv9gn4qk.jpeg?q=70
samsung,4.3,20,43,Ultra HD 4K,3,1,38999,https://www.flipkart.com/samsung-crystal-4k-pro-108-cm-43-inch-ultra-hd-4k-led-smart-tv-voice-search/p/itm0a79cecce4743?pid=TVSG2CG7NBNSRYGS&lid=LSTTVSG2CG7NBNSRYGSPSUX4U&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_37&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSG2CG7NBNSRYGS.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/ko1smfk0/television/1/r/d/ua43aue60aklxl-ua43aue60aklxl-samsung-original-imag2hg7b55y8xhs.jpeg?q=70
lg,4.4,20,50,Ultra HD 4K,3,3,44999,https://www.flipkart.com/lg-all-in-one-126-cm-50-inch-ultra-hd-4k-led-smart-tv/p/itmfhsgbsh39yjzx?pid=TVSFHSGB5UVRMPSB&lid=LSTTVSFHSGB5UVRMPSBZFZLWX&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_40&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFHSGB5UVRMPSB.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kljrvrk0/television/f/6/3/50um7290ptd-lg-original-imagynhfa5cwfhkf.jpeg?q=70
philips,4.1,20,43,Full HD,2,2,22999,https://www.flipkart.com/philips-108-cm-43-inch-full-hd-led-smart-tv/p/itmfbx3tg2q3nhgr?pid=TVSFBX3TGRPMHYMS&lid=LSTTVSFBX3TGRPMHYMSNOCNCR&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_41&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFBX3TGRPMHYMS.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jx6fiq80/television/y/m/s/philips-43pft5813s-94-original-imafhp5dg2wkhp5x.jpeg?q=70
motorola,4.4,40,32,HD,2,2,17999,https://www.flipkart.com/motorola-zx2-80-cm-32-inch-hd-ready-led-smart-android-tv-dolby-atmos-vision/p/itm6eae80a469f76?pid=TVSFSK2EHXZTQMDD&lid=LSTTVSFSK2EHXZTQMDDWWBIQ3&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_42&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFSK2EHXZTQMDD.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kfzq8i80/television/m/d/d/motorola-32sahdme-original-imafwc5yzz7cyv3r.jpeg?q=70
hisense,4.4,24,43,Ultra HD 4K,3,2,28999,https://www.flipkart.com/hisense-a71f-108-cm-43-inch-ultra-hd-4k-led-smart-android-tv-dolby-vision-atmos/p/itm8e69ba0863122?pid=TVSFRMY2498F5BRQ&lid=LSTTVSFRMY2498F5BRQI0U9CU&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_43&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFRMY2498F5BRQ.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kdeum4w0/television/u/q/f/hisense-55a71f-original-imafubwm6hwa3b9c.jpeg?q=70
panasonic,4.3,16,40,Full HD,2,2,23999,https://www.flipkart.com/panasonic-100-cm-40-inch-full-hd-led-smart-android-tv/p/itm9f1b1a067d76a?pid=TVSFRSGYYXHTY3EM&lid=LSTTVSFRSGYYXHTY3EMIXQXMT&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_45&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFRSGYYXHTY3EM.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kesv0y80/television/3/e/m/panasonic-th-40hs450dx-original-imafvejq988merwd.jpeg?q=70
hisense,4.4,30,50,Ultra HD 4K,3,2,33999,https://www.flipkart.com/hisense-a71f-126-cm-50-inch-ultra-hd-4k-led-smart-android-tv-dolby-vision-atmos/p/itmec99562fb266c?pid=TVSFRMY2TUNDJATA&lid=LSTTVSFRMY2TUNDJATAL0XJ51&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_46&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFRMY2TUNDJATA.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kdeum4w0/television/u/q/f/hisense-55a71f-original-imafubwm6hwa3b9c.jpeg?q=70
motorola,4.4,50,55,Ultra HD 4K,3,2,41999,https://www.flipkart.com/motorola-zx-pro-139-cm-55-inch-ultra-hd-4k-led-smart-android-tv-wireless-gamepad/p/itmff4127e86e2ad?pid=TVSFUS29J4CEE3NM&lid=LSTTVSFUS29J4CEE3NMQCYHMV&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_2_48&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=a2a272d8-054e-4bec-8e93-8ecd160bc259.TVSFUS29J4CEE3NM.SEARCH&ppt=None&ppn=None&ssid=kfn73ae24w0000001622280464223&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kingqkw0/television/w/b/y/motorola-43sauhdmq-original-imafydykpnw3hzgv.jpeg?q=70
motorola,4.4,50,55,Ultra HD 4K,3,2,41999,https://www.flipkart.com/motorola-zx-pro-139-cm-55-inch-ultra-hd-4k-led-smart-android-tv-wireless-gamepad/p/itmff4127e86e2ad?pid=TVSFUS29J4CEE3NM&lid=LSTTVSFUS29J4CEE3NMQCYHMV&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_3_49&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=b94141a9-c219-4c7e-9005-c5ba6c6ee8e9.TVSFUS29J4CEE3NM.SEARCH&ppt=None&ppn=None&ssid=ew1i7u6h1c0000001622280479500&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kingqkw0/television/w/b/y/motorola-43sauhdmq-original-imafydykpnw3hzgv.jpeg?q=70
iffalcon,4.3,24,55,Ultra HD 4K,3,1,34999,https://www.flipkart.com/iffalcon-tcl-138-6-cm-55-inch-ultra-hd-4k-led-smart-android-tv/p/itm84e42ebb82cc7?pid=TVSFUYG878ZNNQKG&lid=LSTTVSFUYG878ZNNQKG9VOVOE&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_3_50&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=b94141a9-c219-4c7e-9005-c5ba6c6ee8e9.TVSFUYG878ZNNQKG.SEARCH&ppt=None&ppn=None&ssid=ew1i7u6h1c0000001622280479500&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/knni7ww0/television/v/f/f/55k61-55k61-iffalcon-original-imag2ae3pn4e8gkt.jpeg?q=70
thomson,4.5,30,55,Ultra HD 4K,3,2,36999,https://www.flipkart.com/thomson-oathpro-series-139-cm-55-inch-ultra-hd-4k-led-smart-android-tv-dolby-digital-plus/p/itm873a55aec68e4?pid=TVSFT4FJABVZFRHT&lid=LSTTVSFT4FJABVZFRHTS77JJR&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_3_51&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=b94141a9-c219-4c7e-9005-c5ba6c6ee8e9.TVSFT4FJABVZFRHT.SEARCH&ppt=None&ppn=None&ssid=ew1i7u6h1c0000001622280479500&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kjrh2fk0/television/k/w/3/55-oathpro-0101-thomson-original-imafz9g9gjyhtf5h.jpeg?q=70
thomson,4.4,24,32,HD,3,2,13799,https://www.flipkart.com/thomson-9a-series-80-cm-32-inch-hd-ready-led-smart-android-tv/p/itmc9fc21690b634?pid=TVSFUYG8KB8GZAZA&lid=LSTTVSFUYG8KB8GZAZACXIBB9&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_3_54&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=b94141a9-c219-4c7e-9005-c5ba6c6ee8e9.TVSFUYG8KB8GZAZA.SEARCH&ppt=None&ppn=None&ssid=ew1i7u6h1c0000001622280479500&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kiyw9e80-0/television/p/0/w/32path0011-thomson-original-imafynyvsmeuwtzr.jpeg?q=70
iffalcon,4.2,20,43,Full HD,2,1,20999,https://www.flipkart.com/iffalcon-tcl-107-86-cm-43-inch-full-hd-led-smart-android-tv/p/itm60c8e76f5f59d?pid=TVSFT34KCQTQZJ6A&lid=LSTTVSFT34KCQTQZJ6AA4PBBH&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_3_57&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=b94141a9-c219-4c7e-9005-c5ba6c6ee8e9.TVSFT34KCQTQZJ6A.SEARCH&ppt=None&ppn=None&ssid=ew1i7u6h1c0000001622280479500&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kdakakw0/television/j/6/a/iffalcon-43f2a-43f2a-original-imafu7kkvqvpzhbe.jpeg?q=70
thomson,4.4,40,43,Full HD,3,2,22499,https://www.flipkart.com/thomson-9a-series-108-cm-43-inch-full-hd-led-smart-android-tv-bezel-less-display/p/itm3c43816717c78?pid=TVSFZAH37T8FCAWK&lid=LSTTVSFZAH37T8FCAWKLV9GLX&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_3_58&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=b94141a9-c219-4c7e-9005-c5ba6c6ee8e9.TVSFZAH37T8FCAWK.SEARCH&ppt=None&ppn=None&ssid=ew1i7u6h1c0000001622280479500&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kjym9ow0/television/f/l/1/43path0009-bl-43path0009-bl-thomson-original-imafzf348nshuh3q.jpeg?q=70
lg,4.4,20,55,Ultra HD 4K,3,2,50999,https://www.flipkart.com/lg-139-cm-55-inch-ultra-hd-4k-led-smart-tv/p/itm37e3c94627d9f?pid=TVSFZZ2KHTBSFSF8&lid=LSTTVSFZZ2KHTBSFSF8QNEWVH&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_3_60&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=b94141a9-c219-4c7e-9005-c5ba6c6ee8e9.TVSFZZ2KHTBSFSF8.SEARCH&ppt=None&ppn=None&ssid=ew1i7u6h1c0000001622280479500&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kljrvrk0/television/7/h/p/55um7290ptd-lg-original-imagynkhwqy2bzpw.jpeg?q=70
